Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.01    0.00 14218743/244898176     fill_triangle_texture (fill_triangle.c:121 @ acce) [340]
                0.10    0.00 206845719/244898176     rasterize (draw.c:291 @ 564e) [110]
[99]     0.2    0.12    0.00 244898176         zero_f (utils1.c:63 @ 7a50) [99]
-----------------------------------------------
                                                 <spontaneous>
[123]    0.1    0.09    0.00                 paethPredictor (lodepng.c:4241 @ 1bc0e) [123]
-----------------------------------------------
                0.00    0.00    1858/200249996     matrix_point_at (init_matrix.c:188 @ a361) [559]
                0.00    0.00 1296752/200249996     line_zplane_intersection (clipping_z.c:65 @ bed3) [541]
                0.02    0.00 75372090/200249996     draw_mesh (draw.c:389 @ 5cff) [135]
                0.03    0.00 123579296/200249996     draw_mesh (draw.c:381 @ 5c4a) [16]
[167]    0.1    0.05    0.00 200249996         dot_prod_unit (vec3.c:110 @ 6170) [167]
-----------------------------------------------
                0.05    0.00 68948573/68948573     rasterize (draw.c:300 @ 56cd) [178]
[168]    0.1    0.05    0.00 68948573         call_clipping_xy (clipping_xy.c:250 @ cbe0) [168]
-----------------------------------------------
                                                 <spontaneous>
[189]    0.1    0.04    0.00                 ensureBits25 (lodepng.c:524 @ 15219) [189]
-----------------------------------------------
                                                 <spontaneous>
[212]    0.0    0.03    0.00                 advanceBits (lodepng.c:568 @ 155fb) [212]
-----------------------------------------------
                                                 <spontaneous>
[224]    0.0    0.03    0.00                 ensureBits32 (lodepng.c:542 @ 153b6) [224]
-----------------------------------------------
                0.00    0.00       1/124236051     reset_camera (utils1.c:27 @ 790e) [576]
                0.00    0.00       1/124236051     reset_camera (utils1.c:30 @ 792d) [579]
                0.00    0.00       7/124236051     handle_movement_per_frame (main.c:42 @ 31ed) [575]
                0.00    0.00       9/124236051     handle_movement_per_frame (main.c:49 @ 311d) [572]
                0.00    0.00     929/124236051     cursor_movement_per_frame (main.c:18 @ 2eda) [567]
                0.00    0.00    1858/124236051     init_light (draw.c:145 @ 524f) [561]
                0.00    0.00    1858/124236051     init_light (draw.c:150 @ 5a20) [562]
                0.00    0.00    1858/124236051     matrix_point_at (init_matrix.c:186 @ a359) [563]
                0.00    0.00    1858/124236051     matrix_point_at (init_matrix.c:191 @ a43b) [564]
                0.00    0.00  648376/124236051     line_zplane_intersection (clipping_z.c:61 @ beba) [549]
                0.02    0.00 123579296/124236051     draw_mesh (draw.c:378 @ 5c32) [117]
[259]    0.0    0.02    0.00 124236051         unit_vec3 (vec3.c:18 @ 5ed0) [259]
-----------------------------------------------
                0.02    0.00 75372090/75372090     rasterize (draw.c:258 @ 545b) [144]
[260]    0.0    0.02    0.00 75372090         projection_matrix (init_matrix.c:57 @ 9ff0) [260]
-----------------------------------------------
                                                 <spontaneous>
[299]    0.0    0.02    0.00                 huffmanDecodeSymbol (lodepng.c:1073 @ 1619e) [299]
-----------------------------------------------
                                                 <spontaneous>
[318]    0.0    0.02    0.00                 readBits (lodepng.c:574 @ 15639) [318]
-----------------------------------------------
                0.00    0.00      48/9587604     fill_3_doubles (obj_parser.c:402 @ 9741) [568]
                0.00    0.00      48/9587604     fill_3_doubles (obj_parser.c:402 @ 986d) [569]
                0.00    0.00     168/9587604     fill_3_doubles (obj_parser.c:409 @ 9780) [565]
                0.00    0.00     168/9587604     fill_3_doubles (obj_parser.c:409 @ 98a0) [566]
                0.00    0.00  266188/9587604     parse_face_vertex (obj_parser.c:189 @ 8c00) [547]
                0.00    0.00  266188/9587604     parse_face_normals (obj_parser.c:213 @ 8d10) [546]
                0.00    0.00  383539/9587604     str_to_double (obj_parser.c:106 @ 87b8) [540]
                0.00    0.00  767140/9587604     str_to_double (obj_parser.c:101 @ 8780) [539]
                0.01    0.00 7904117/9587604     ft_atoi (ft_atoi.c:39 @ f059) [453]
[341]    0.0    0.01    0.00 9587604         ft_isdigit (ft_isdigit.c:14 @ eab0) [341]
-----------------------------------------------
                0.01    0.00  632419/632419      shrink_out (get_next_line.c:63 @ f908) [521]
[454]    0.0    0.01    0.00  632419         my_str_cpy (get_next_line_utils.c:64 @ ffd0) [454]
-----------------------------------------------
                                                 <spontaneous>
[507]    0.0    0.01    0.00                 lodepng_memset (lodepng.c:127 @ 14a16) [507]
-----------------------------------------------
                                                 <spontaneous>
[520]    0.0    0.01    0.00                 reverseBits (lodepng.c:581 @ 15677) [520]
-----------------------------------------------
                0.00    0.00       7/123581170     handle_movement_per_frame (main.c:41 @ 3190) [3449]
                0.00    0.00       9/123581170     handle_movement_per_frame (main.c:48 @ 30c8) [3440]
                0.00    0.00    1858/123581170     matrix_point_at (init_matrix.c:194 @ a443) [5934]
                0.00    0.00 123579296/123581170     draw_mesh (draw.c:378 @ 5b41) [5]
[580]    0.0    0.00    0.00 123581170         cross_product (vec3.c:99 @ 60f0) [580]
-----------------------------------------------
                0.00    0.00 25510117/25510117     reading (get_next_line.c:34 @ f78d) [7442]
[581]    0.0    0.00    0.00 25510117         append_buffer (get_next_line_utils.c:105 @ 10330) [581]
-----------------------------------------------
                0.00    0.00   15759/4755340     fill_triangle_color (fill_triangle2.c:72 @ b6df) [1908]
                0.00    0.00 4739581/4755340     fill_triangle_texture (fill_triangle.c:111 @ acbf) [2046]
[582]    0.0    0.00    0.00 4755340         sort_vertexes_for_y (fill_triangle.c:17 @ ab60) [582]
-----------------------------------------------
                0.00    0.00 4739581/4739581     rasterize (draw.c:321 @ 5708) [432]
[583]    0.0    0.00    0.00 4739581         fill_triangle_texture (fill_triangle.c:106 @ ac70) [583]
-----------------------------------------------
                0.00    0.00       1/3198971     parse_mtl (obj_parser.c:432 @ 94c3) [7215]
                0.00    0.00       2/3198971     load_obj_file (obj_parser.c:552 @ 9c62) [5094]
                0.00    0.00       2/3198971     load_obj_file (obj_parser.c:552 @ 9c7b) [5096]
                0.00    0.00       2/3198971     load_obj_file (obj_parser.c:554 @ 9c88) [5098]
                0.00    0.00       2/3198971     load_obj_file (obj_parser.c:554 @ 9cac) [5102]
                0.00    0.00       3/3198971     add_menu_widget (menu_public.c:61 @ e20c) [846]
                0.00    0.00       8/3198971     ft_strjoin (ft_strjoin.c:23 @ f12e) [2630]
                0.00    0.00      22/3198971     triangulation (obj_parser.c:241 @ 847e) [8158]
                0.00    0.00  743101/3198971     get_str_count (ft_split.c:36 @ f5fe) [495]
                0.00    0.00 2455828/3198971     append_next_sub (ft_split.c:53 @ f68d) [929]
[584]    0.0    0.00    0.00 3198971         ft_calloc (ft_calloc.c:16 @ f090) [584]
-----------------------------------------------
                0.00    0.00  383539/2839367     str_to_double (obj_parser.c:109 @ 880d) [8072]
                0.00    0.00 2455828/2839367     append_next_sub (ft_split.c:46 @ f650) [924]
[585]    0.0    0.00    0.00 2839367         ft_strchr (ft_strchr.c:16 @ eea0) [585]
-----------------------------------------------
                0.00    0.00       4/1569210     obj_parser_parse_mtl_libs (obj_parser.c:510 @ 9a93) [6988]
                0.00    0.00       8/1569210     parse_mtl (obj_parser.c:451 @ 957c) [7228]
                0.00    0.00       8/1569210     parse_mtl (obj_parser.c:462 @ 967a) [7239]
                0.00    0.00       8/1569210     parse_mtl (obj_parser.c:466 @ 970d) [7243]
                0.00    0.00       8/1569210     parse_mtl (obj_parser.c:468 @ 9841) [7261]
                0.00    0.00       8/1569210     ft_strjoin (ft_strjoin.c:16 @ f0f0) [631]
                0.00    0.00       8/1569210     ft_strjoin (ft_strjoin.c:22 @ f11c) [2627]
                0.00    0.00       9/1569210     obj_parser_handle_faces (obj_parser.c:312 @ 8e96) [6937]
                0.00    0.00      11/1569210     parse_mtl (obj_parser.c:445 @ 9553) [7224]
                0.00    0.00      19/1569210     ft_strlcpy (ft_strlcpy.c:16 @ ee50) [2678]
                0.00    0.00      25/1569210     ft_strtrim (ft_strtrim.c:32 @ f38b) [2738]
                0.00    0.00      26/1569210     parse_mtl (obj_parser.c:469 @ 98b8) [7262]
                0.00    0.00      33/1569210     parse_mtl (obj_parser.c:471 @ 997c) [7264]
                0.00    0.00      34/1569210     parse_mtl (obj_parser.c:467 @ 9820) [7260]
                0.00    0.00      42/1569210     parse_mtl (obj_parser.c:465 @ 96e8) [7242]
                0.00    0.00      58/1569210     parse_mtl (obj_parser.c:461 @ 9658) [7238]
                0.00    0.00      58/1569210     parse_mtl (obj_parser.c:463 @ 96a0) [7240]
                0.00    0.00      74/1569210     parse_mtl (obj_parser.c:459 @ 9610) [7236]
                0.00    0.00      81/1569210     parse_mtl (obj_parser.c:455 @ 95b3) [7233]
                0.00    0.00      82/1569210     parse_mtl (obj_parser.c:457 @ 95da) [7234]
                0.00    0.00      85/1569210     mtl_len (obj_parser.c:380 @ 9383) [6775]
                0.00    0.00  115566/1569210     obj_parser_count (obj_parser.c:77 @ 86b0) [6842]
                0.00    0.00  115567/1569210     obj_parser_count (obj_parser.c:75 @ 8680) [6840]
                0.00    0.00  144215/1569210     str_to_double (obj_parser.c:110 @ 881c) [8073]
                0.00    0.00  210748/1569210     obj_parser_handle_faces (obj_parser.c:308 @ 8e6a) [6935]
                0.00    0.00  239324/1569210     str_to_double (obj_parser.c:112 @ 885f) [8079]
                0.00    0.00  743101/1569210     append_next_sub (ft_split.c:48 @ f700) [937]
[586]    0.0    0.00    0.00 1569210         ft_strlen (ft_strlen.c:16 @ ead0) [586]
-----------------------------------------------
                0.00    0.00  265768/1564810     parse_face_vertex (obj_parser.c:197 @ 8c5f) [7205]
                0.00    0.00  265768/1564810     parse_face_normals (obj_parser.c:215 @ 8d2f) [7178]
                0.00    0.00  266188/1564810     parse_face_vertex (obj_parser.c:190 @ 8c1f) [7196]
                0.00    0.00  383539/1564810     str_to_double (obj_parser.c:108 @ 87eb) [8069]
                0.00    0.00  383547/1564810     str_to_double (obj_parser.c:99 @ 8770) [8056]
[587]    0.0    0.00    0.00 1564810         ft_atoi (ft_atoi.c:23 @ eff0) [587]
-----------------------------------------------
                0.00    0.00       3/1456644     obj_parser_parse_mtl_libs (obj_parser.c:510 @ 9a93) [6988]
                0.00    0.00       9/1456644     obj_parser_handle_faces (obj_parser.c:317 @ 8f68) [6941]
                0.00    0.00      11/1456644     parse_mtl (obj_parser.c:445 @ 9553) [7224]
                0.00    0.00      26/1456644     parse_mtl (obj_parser.c:469 @ 98b8) [7262]
                0.00    0.00      26/1456644     parse_mtl (obj_parser.c:471 @ 997c) [7264]
                0.00    0.00      34/1456644     parse_mtl (obj_parser.c:467 @ 9820) [7260]
                0.00    0.00      42/1456644     parse_mtl (obj_parser.c:465 @ 96e8) [7242]
                0.00    0.00      50/1456644     parse_mtl (obj_parser.c:463 @ 96a0) [7240]
                0.00    0.00      58/1456644     parse_mtl (obj_parser.c:461 @ 9658) [7238]
                0.00    0.00      66/1456644     parse_mtl (obj_parser.c:459 @ 9610) [7236]
                0.00    0.00      74/1456644     parse_mtl (obj_parser.c:457 @ 95da) [7234]
                0.00    0.00      81/1456644     parse_mtl (obj_parser.c:455 @ 95b3) [7233]
                0.00    0.00      85/1456644     mtl_len (obj_parser.c:380 @ 9383) [6775]
                0.00    0.00  115566/1456644     obj_parser_count (obj_parser.c:77 @ 86b0) [6842]
                0.00    0.00  115567/1456644     obj_parser_count (obj_parser.c:75 @ 8680) [6840]
                0.00    0.00  115567/1456644     obj_parser_fill_vertexes (obj_parser.c:162 @ 8a98) [6904]
                0.00    0.00  133198/1456644     obj_parser_count (obj_parser.c:73 @ 8649) [6834]
                0.00    0.00  133198/1456644     obj_parser_fill_vertexes (obj_parser.c:152 @ 89da) [6883]
                0.00    0.00  210739/1456644     obj_parser_handle_faces (obj_parser.c:317 @ 8e38) [6932]
                0.00    0.00  210748/1456644     obj_parser_count (obj_parser.c:71 @ 8638) [6833]
                0.00    0.00  210748/1456644     obj_parser_fill_vertexes (obj_parser.c:142 @ 89bd) [6880]
                0.00    0.00  210748/1456644     obj_parser_handle_faces (obj_parser.c:310 @ 8e73) [6936]
[588]    0.0    0.00    0.00 1456644         ft_strncmp (ft_strncmp.c:16 @ ef50) [588]
-----------------------------------------------
                0.00    0.00     420/743101      parse_face_normals (obj_parser.c:217 @ 8d90) [7185]
                0.00    0.00   17631/743101      obj_parser_fill_vertexes (obj_parser.c:158 @ 8a7b) [6901]
                0.00    0.00   48962/743101      obj_parser_fill_vertexes (obj_parser.c:169 @ 8b26) [6916]
                0.00    0.00   66582/743101      obj_parser_handle_faces (obj_parser.c:337 @ 90a1) [6954]
                0.00    0.00   77550/743101      obj_parser_fill_vertexes (obj_parser.c:147 @ 8989) [6874]
                0.00    0.00  265768/743101      parse_face_normals (obj_parser.c:223 @ 8d79) [7183]
                0.00    0.00  266188/743101      parse_face_vertex (obj_parser.c:200 @ 8c7b) [7207]
[589]    0.0    0.00    0.00  743101         ft_free_2darr (ft_free_2darr.c:16 @ fd50) [589]
-----------------------------------------------
                0.00    0.00   17631/743101      obj_parser_fill_vertexes (obj_parser.c:154 @ 89f7) [6886]
                0.00    0.00   48962/743101      obj_parser_fill_vertexes (obj_parser.c:162 @ 8a98) [6904]
                0.00    0.00   66582/743101      obj_parser_handle_faces (obj_parser.c:320 @ 90d0) [6955]
                0.00    0.00   77550/743101      obj_parser_fill_vertexes (obj_parser.c:145 @ 8930) [6863]
                0.00    0.00  266188/743101      parse_face_vertex (obj_parser.c:190 @ 8c0f) [7194]
                0.00    0.00  266188/743101      parse_face_normals (obj_parser.c:214 @ 8d1f) [7177]
[590]    0.0    0.00    0.00  743101         ft_split (ft_split.c:66 @ f590) [590]
-----------------------------------------------
                0.00    0.00     929/651163      cursor_movement_per_frame (main.c:18 @ 2e73) [1387]
                0.00    0.00    1858/651163      draw_mesh (draw.c:347 @ 59a0) [1622]
                0.00    0.00  648376/651163      line_zplane_intersection (clipping_z.c:70 @ c0e0) [3946]
[591]    0.0    0.00    0.00  651163         v3_add (vec3.c:115 @ 61a0) [591]
-----------------------------------------------
                0.00    0.00    1858/650234      matrix_point_at (init_matrix.c:188 @ a361) [559]
                0.00    0.00  648376/650234      line_zplane_intersection (clipping_z.c:68 @ c070) [420]
[592]    0.0    0.00    0.00  650234         v3_scale (vec3.c:182 @ 6400) [592]
-----------------------------------------------
                0.00    0.00  159225/648376      clipping_z_near (clipping_z.c:187 @ c6f6) [1172]
                0.00    0.00  159225/648376      clipping_z_near (clipping_z.c:188 @ c761) [1175]
                0.00    0.00  164963/648376      clipping_z_near (clipping_z.c:164 @ c8fa) [1204]
                0.00    0.00  164963/648376      clipping_z_near (clipping_z.c:167 @ c9af) [1212]
[593]    0.0    0.00    0.00  648376         line_zplane_intersection (clipping_z.c:39 @ bdc0) [593]
-----------------------------------------------
                0.00    0.00  632434/632434      shrink_out (get_next_line.c:53 @ f990) [7851]
[594]    0.0    0.00    0.00  632434         cleanup (get_next_line_utils.c:16 @ fea0) [594]
-----------------------------------------------
                0.00    0.00  632434/632434      get_next_line (get_next_line.c:75 @ f8a5) [3287]
[595]    0.0    0.00    0.00  632434         get_current_file (get_next_line_utils.c:38 @ ff20) [595]
-----------------------------------------------
                0.00    0.00       1/632434      mtl_len (obj_parser.c:376 @ 934d) [6771]
                0.00    0.00       1/632434      parse_mtl (obj_parser.c:439 @ 94ff) [7218]
                0.00    0.00       1/632434      obj_parser_parse_mtl_libs (obj_parser.c:517 @ 9aef) [6993]
                0.00    0.00       2/632434      obj_parser_count (obj_parser.c:61 @ 85da) [6825]
                0.00    0.00       2/632434      obj_parser_count (obj_parser.c:83 @ 8670) [6837]
                0.00    0.00       2/632434      obj_parser_fill_vertexes (obj_parser.c:130 @ 88e1) [6854]
                0.00    0.00       2/632434      obj_parser_fill_vertexes (obj_parser.c:176 @ 8b50) [6919]
                0.00    0.00       2/632434      obj_parser_handle_faces (obj_parser.c:343 @ 9130) [6965]
                0.00    0.00       2/632434      obj_parser_handle_faces (obj_parser.c:300 @ 9266) [6972]
                0.00    0.00       2/632434      obj_parser_parse_mtl_libs (obj_parser.c:508 @ 9a4e) [6983]
                0.00    0.00       2/632434      obj_parser_parse_mtl_libs (obj_parser.c:513 @ 9a88) [6987]
                0.00    0.00       3/632434      parse_mtl (obj_parser.c:448 @ 9548) [7223]
                0.00    0.00       9/632434      mtl_len (obj_parser.c:388 @ 93ad) [6778]
                0.00    0.00      77/632434      mtl_len (obj_parser.c:383 @ 9378) [6774]
                0.00    0.00      82/632434      parse_mtl (obj_parser.c:474 @ 95a8) [7232]
                0.00    0.00  210748/632434      obj_parser_count (obj_parser.c:79 @ 861b) [6830]
                0.00    0.00  210748/632434      obj_parser_fill_vertexes (obj_parser.c:173 @ 899c) [6877]
                0.00    0.00  210748/632434      obj_parser_handle_faces (obj_parser.c:341 @ 8e5e) [6934]
[596]    0.0    0.00    0.00  632434         get_next_line (get_next_line.c:69 @ f890) [596]
-----------------------------------------------
                0.00    0.00  632434/632434      shrink_out (get_next_line.c:50 @ f8ca) [7841]
[597]    0.0    0.00    0.00  632434         reading (get_next_line.c:16 @ f740) [597]
-----------------------------------------------
                0.00    0.00       8/383547      parse_mtl (obj_parser.c:458 @ 95f4) [7235]
                0.00    0.00       8/383547      parse_mtl (obj_parser.c:460 @ 9632) [7237]
                0.00    0.00       8/383547      parse_mtl (obj_parser.c:462 @ 967a) [7239]
                0.00    0.00       8/383547      parse_mtl (obj_parser.c:464 @ 96c2) [7241]
                0.00    0.00      24/383547      fill_3_doubles (obj_parser.c:399 @ 9729) [1749]
                0.00    0.00      24/383547      fill_3_doubles (obj_parser.c:401 @ 9860) [1759]
                0.00    0.00   17631/383547      obj_parser_fill_vertexes (obj_parser.c:155 @ 8a1d) [6891]
                0.00    0.00   17631/383547      obj_parser_fill_vertexes (obj_parser.c:156 @ 8a35) [6894]
                0.00    0.00   17631/383547      obj_parser_fill_vertexes (obj_parser.c:157 @ 8a55) [6897]
                0.00    0.00   48962/383547      obj_parser_fill_vertexes (obj_parser.c:165 @ 8abf) [6906]
                0.00    0.00   48962/383547      obj_parser_fill_vertexes (obj_parser.c:167 @ 8b00) [6910]
                0.00    0.00   77550/383547      obj_parser_fill_vertexes (obj_parser.c:144 @ 893f) [6864]
                0.00    0.00   77550/383547      obj_parser_fill_vertexes (obj_parser.c:145 @ 894e) [6867]
                0.00    0.00   77550/383547      obj_parser_fill_vertexes (obj_parser.c:147 @ 896c) [6871]
[598]    0.0    0.00    0.00  383547         str_to_double (obj_parser.c:88 @ 8740) [598]
-----------------------------------------------
                0.00    0.00  144215/383539      str_to_double (obj_parser.c:110 @ 881c) [8073]
                0.00    0.00  239324/383539      str_to_double (obj_parser.c:112 @ 885f) [8079]
[599]    0.0    0.00    0.00  383539         ft_powint (ft_powint.c:16 @ f9c0) [599]
-----------------------------------------------
                0.00    0.00       2/266190      load_obj_file (obj_parser.c:573 @ 9d0d) [5111]
                0.00    0.00  266188/266190      obj_parser_handle_faces (obj_parser.c:334 @ 906c) [6951]
[600]    0.0    0.00    0.00  266190         parse_face_normals (obj_parser.c:207 @ 8ce0) [600]
-----------------------------------------------
                0.00    0.00  266188/266188      obj_parser_handle_faces (obj_parser.c:333 @ 9013) [6949]
[601]    0.0    0.00    0.00  266188         parse_face_vertex (obj_parser.c:182 @ 8bc0) [601]
-----------------------------------------------
                0.00    0.00       1/133171      free_menu (menu_public.c:31 @ e0cd) [2337]
                0.00    0.00       1/133171      init_menu (menu_public.c:50 @ e157) [3740]
                0.00    0.00       1/133171      init_main (init.c:48 @ e58f) [3721]
                0.00    0.00       2/133171      load_obj_file (obj_parser.c:545 @ 9bfe) [5086]
                0.00    0.00       2/133171      init_basic_data_mesh (init.c:130 @ e8e7) [3565]
                0.00    0.00   66582/133171      obj_parser_handle_faces (obj_parser.c:327 @ 8fc7) [6946]
                0.00    0.00   66582/133171      obj_parser_handle_faces (obj_parser.c:330 @ 8fd4) [6947]
[602]    0.0    0.00    0.00  133171         ft_bzero (ft_bzero.c:16 @ eb90) [602]
-----------------------------------------------
                0.00    0.00   66582/66582       triangulation (obj_parser.c:235 @ 90b6) [8167]
[603]    0.0    0.00    0.00   66582         ft_put_pixel_fin_index (utils1.c:161 @ 82b0) [603]
-----------------------------------------------
                0.00    0.00   15759/15759       rasterize (draw.c:304 @ 583d) [7381]
[604]    0.0    0.00    0.00   15759         fill_triangle_color (fill_triangle2.c:69 @ b6b0) [604]
-----------------------------------------------
                0.00    0.00    1858/7432        fill_model_matrix (draw.c:192 @ 506c) [1819]
                0.00    0.00    1858/7432        fill_model_matrix (draw.c:198 @ 507e) [1821]
                0.00    0.00    1858/7432        fill_model_matrix (draw.c:198 @ 508a) [1823]
                0.00    0.00    1858/7432        fill_model_matrix (draw.c:201 @ 5098) [1824]
[605]    0.0    0.00    0.00    7432         mat4x4_mult_mat4x4 (matrix_mult.c:27 @ a630) [605]
-----------------------------------------------
                0.00    0.00    2817/2817        mlx_cursor_cb (mlx_mouse.c:38 @ 12e0e) [6093]
[606]    0.0    0.00    0.00    2817         cursor_hook (key_handlers.c:152 @ d9d0) [606]
-----------------------------------------------
                0.00    0.00    1858/1858        ft_hook (main.c:154 @ 3570) [2413]
[607]    0.0    0.00    0.00    1858         draw_mesh (draw.c:336 @ 5900) [607]
-----------------------------------------------
                0.00    0.00    1858/1858        draw_mesh (draw.c:345 @ 5960) [1621]
[608]    0.0    0.00    0.00    1858         fill_model_matrix (draw.c:175 @ 4f80) [608]
-----------------------------------------------
                0.00    0.00    1858/1858        draw_mesh (draw.c:355 @ 59d3) [363]
[609]    0.0    0.00    0.00    1858         init_day_light (draw.c:207 @ 50f0) [609]
-----------------------------------------------
                0.00    0.00    1858/1858        draw_mesh (draw.c:350 @ 59ba) [1623]
[610]    0.0    0.00    0.00    1858         matrix_look_at (init_matrix.c:219 @ a560) [610]
-----------------------------------------------
                0.00    0.00    1858/1858        draw_mesh (draw.c:347 @ 59a0) [1622]
[611]    0.0    0.00    0.00    1858         matrix_point_at (init_matrix.c:179 @ a2b0) [611]
-----------------------------------------------
                0.00    0.00    1858/1858        fill_model_matrix (draw.c:187 @ 501a) [1814]
[612]    0.0    0.00    0.00    1858         rot_matx_4x4 (init_matrix.c:117 @ a0f0) [612]
-----------------------------------------------
                0.00    0.00    1858/1858        fill_model_matrix (draw.c:188 @ 502a) [1815]
[613]    0.0    0.00    0.00    1858         rot_maty_4x4 (init_matrix.c:137 @ a180) [613]
-----------------------------------------------
                0.00    0.00    1858/1858        fill_model_matrix (draw.c:189 @ 5048) [1816]
[614]    0.0    0.00    0.00    1858         rot_matz_4x4 (init_matrix.c:157 @ a230) [614]
-----------------------------------------------
                0.00    0.00    1858/1858        fill_model_matrix (draw.c:186 @ 4fec) [1813]
[615]    0.0    0.00    0.00    1858         scale_matrix (init_matrix.c:37 @ 9f60) [615]
-----------------------------------------------
                0.00    0.00    1858/1858        fill_model_matrix (draw.c:192 @ 4fe0) [1811]
[616]    0.0    0.00    0.00    1858         translation_matrix (init_matrix.c:77 @ a040) [616]
-----------------------------------------------
                0.00    0.00     993/993         mlx_exec_loop_hooks (mlx_loop.c:25 @ 128ed) [6176]
[617]    0.0    0.00    0.00     993         display_fps_hook (fps.c:170 @ 4410) [617]
-----------------------------------------------
                0.00    0.00     993/993         mlx_exec_loop_hooks (mlx_loop.c:25 @ 128ed) [6176]
[618]    0.0    0.00    0.00     993         ft_hook (main.c:139 @ 32a0) [618]
-----------------------------------------------
                0.00    0.00     993/993         ft_hook (main.c:139 @ 32c0) [2406]
[619]    0.0    0.00    0.00     993         menu_handler (menu_public.c:36 @ e0f0) [619]
-----------------------------------------------
                0.00    0.00     929/929         cursor_movement_per_frame (main.c:18 @ 2e73) [1387]
[620]    0.0    0.00    0.00     929         get_direction (vec3.c:337 @ 67a0) [620]
-----------------------------------------------
                0.00    0.00     929/929         ft_hook (main.c:163 @ 32d5) [2409]
[621]    0.0    0.00    0.00     929         handle_movement_per_frame (main.c:27 @ 2e00) [621]
-----------------------------------------------
                0.00    0.00     367/367         display_fps (fps.c:163 @ 42c4) [1508]
[622]    0.0    0.00    0.00     367         display_digit (fps.c:84 @ 3f80) [622]
-----------------------------------------------
                0.00    0.00     284/284         display_fps_hook (fps.c:182 @ 446a) [1544]
[623]    0.0    0.00    0.00     284         display_fps (fps.c:136 @ 4220) [623]
-----------------------------------------------
                0.00    0.00      85/85          mlx_key_callback (mlx_keys.c:28 @ 12788) [6395]
[624]    0.0    0.00    0.00      85         key_hook (key_handlers.c:113 @ d720) [624]
-----------------------------------------------
                0.00    0.00      75/75          handle_movement_per_frame (main.c:64 @ 307e) [3438]
[625]    0.0    0.00    0.00      75         add_vec3 (vec3.c:213 @ 64d0) [625]
-----------------------------------------------
                0.00    0.00      63/63          menu_handler (menu_public.c:40 @ e130) [5970]
[626]    0.0    0.00    0.00      63         handle_open_menu (menu.c:103 @ dd90) [626]
-----------------------------------------------
                0.00    0.00      39/39          get_mtl (obj_parser.c:49 @ 8ef0) [3281]
[627]    0.0    0.00    0.00      39         ft_strcmp (ft_strncmp.c:34 @ efa0) [627]
-----------------------------------------------
                0.00    0.00      39/39          get_mtl (obj_parser.c:47 @ 8f17) [3282]
[628]    0.0    0.00    0.00      39         is_buffer_all_zeros (ft_realloc_copy_until_zeroed.c:16 @ fc40) [628]
-----------------------------------------------
                0.00    0.00       1/25          obj_parser_parse_mtl_libs (obj_parser.c:517 @ 9ab2) [6989]
                0.00    0.00       7/25          parse_mtl (obj_parser.c:472 @ 99a1) [7265]
                0.00    0.00       8/25          parse_mtl (obj_parser.c:452 @ 9584) [7229]
                0.00    0.00       9/25          obj_parser_handle_faces (obj_parser.c:312 @ 8ea4) [6938]
[629]    0.0    0.00    0.00      25         ft_strtrim (ft_strtrim.c:27 @ f370) [629]
-----------------------------------------------
                0.00    0.00       3/19          add_menu_widget (menu_public.c:77 @ e28a) [861]
                0.00    0.00       8/19          ft_strjoin (ft_strjoin.c:26 @ f13b) [2632]
                0.00    0.00       8/19          ft_strjoin (ft_strjoin.c:27 @ f14a) [2633]
[630]    0.0    0.00    0.00      19         ft_strlcpy (ft_strlcpy.c:16 @ ee30) [630]
-----------------------------------------------
                0.00    0.00       1/8           parse_mtl (obj_parser.c:421 @ 9490) [659]
                0.00    0.00       7/8           parse_mtl (obj_parser.c:476 @ 9798) [7244]
[631]    0.0    0.00    0.00       8         ft_strjoin (ft_strjoin.c:16 @ f0f0) [631]
                0.00    0.00       8/1569210     ft_strlen (ft_strlen.c:16 @ ead0) [586]
-----------------------------------------------
                0.00    0.00       1/7           free_menu (menu_public.c:22 @ e06f) [2326]
                0.00    0.00       3/7           free_menu (menu_public.c:27 @ e0a0) [2332]
                0.00    0.00       3/7           free_menu (menu_public.c:27 @ e0b0) [2334]
[632]    0.0    0.00    0.00       7         ft_free_img (utils1.c:34 @ 7960) [632]
-----------------------------------------------
                0.00    0.00       4/4           mlx_cursor_cb (mlx_mouse.c:38 @ 12e0e) [6093]
[633]    0.0    0.00    0.00       4         cursor_menu (menu_hooks.c:65 @ e480) [633]
-----------------------------------------------
                0.00    0.00       1/3           main (main.c:261 @ 2b3f) [5865]
                0.00    0.00       1/3           init_menu_widgets (init.c:77 @ e7d7) [3760]
                0.00    0.00       1/3           init_menu_widgets (init.c:79 @ e810) [3762]
[634]    0.0    0.00    0.00       3         add_menu_widget (menu_public.c:61 @ e1e0) [634]
-----------------------------------------------
                0.00    0.00       3/3           add_menu_widget (menu_public.c:86 @ e2f0) [870]
[635]    0.0    0.00    0.00       3         fill_slider (menu.c:73 @ dcb0) [635]
-----------------------------------------------
                0.00    0.00       1/3           cleanup_exit (cleanup.c:43 @ ea86) [1044]
                0.00    0.00       2/3           free_mesh (cleanup.c:26 @ ea69) [2345]
[636]    0.0    0.00    0.00       3         ft_free (ft_free.c:16 @ fe70) [636]
