Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00  518744/368606167     line_zplane_intersection (clipping_z.c:53 @ bded) [573]
                0.00    0.00  518744/368606167     line_zplane_intersection (clipping_z.c:60 @ bdfd) [574]
                0.00    0.00  518744/368606167     line_zplane_intersection (clipping_z.c:64 @ be16) [575]
                0.00    0.00 11342570/368606167     fill_triangle_texture (fill_triangle.c:249 @ b1c2) [567]
                0.00    0.00 12106050/368606167     fill_triangle_texture (fill_triangle.c:204 @ adfb) [566]
                0.00    0.00 12106101/368606167     fill_triangle_texture (fill_triangle.c:195 @ ad1c) [565]
                0.01    0.00 13352240/368606167     fast_line_intersect (clipping_xy.c:100 @ c9b7) [419]
                0.13    0.00 318068865/368606167     rasterize (draw.c:291 @ 564e) [128]
[117]    0.1    0.15    0.00 368606167         zero_f (utils1.c:63 @ 7a50) [117]
-----------------------------------------------
                0.00    0.00 1637357/115467125     clipping_xy (clipping_xy.c:188 @ d281) [570]
                0.00    0.00 1637357/115467125     clipping_xy (clipping_xy.c:189 @ d296) [571]
                0.00    0.00 1700703/115467125     clipping_xy (clipping_xy.c:198 @ ce11) [568]
                0.00    0.00 1700703/115467125     clipping_xy (clipping_xy.c:201 @ ce3d) [569]
                0.14    0.00 108791005/115467125     rasterize (draw.c:261 @ 549b) [104]
[118]    0.1    0.15    0.00 115467125         clipping_z_near (clipping_z.c:126 @ c490) [118]
-----------------------------------------------
                0.00    0.00       1/424493692     reset_camera (utils1.c:26 @ 78ef) [605]
                0.00    0.00       1/424493692     reset_camera (utils1.c:27 @ 790e) [604]
                0.00    0.00       1/424493692     reset_camera (utils1.c:29 @ 791b) [606]
                0.00    0.00       2/424493692     arr_append (arr_append.c:34 @ fd60) [602]
                0.00    0.00       2/424493692     arr_append (arr_append.c:35 @ fd75) [603]
                0.00    0.00       3/424493692     add_menu_widget (menu_public.c:68 @ e17b) [601]
                0.00    0.00      22/424493692     triangulation (obj_parser.c:242 @ 849e) [596]
                0.00    0.00    2628/424493692     fill_model_matrix (draw.c:203 @ 50ad) [589]
                0.00    0.00  133024/424493692     triangulation (obj_parser.c:255 @ 834b) [580]
                0.00    0.00  266188/424493692     parse_face_vertex (obj_parser.c:192 @ 8c22) [577]
                0.03    0.00 106022955/424493692     rasterize (draw.c:286 @ 5603) [285]
                0.09    0.00 318068865/424493692     cpy_triangle_data_rasterize (draw.c:242 @ 562f) [153]
[134]    0.1    0.12    0.00 424493692         ft_memcpy (ft_memcpy.c:16 @ eb10) [134]
-----------------------------------------------
                                                 <spontaneous>
[141]    0.1    0.12    0.00                 paethPredictor (lodepng.c:4241 @ 1bb5e) [141]
-----------------------------------------------
                0.00    0.00    2628/284624657     matrix_point_at (init_matrix.c:188 @ a351) [585]
                0.00    0.00 1037488/284624657     line_zplane_intersection (clipping_z.c:65 @ be23) [572]
                0.04    0.00 108791005/284624657     draw_mesh (draw.c:389 @ 5cff) [115]
                0.06    0.00 174793536/284624657     draw_mesh (draw.c:381 @ 5c4a) [20]
[148]    0.1    0.10    0.00 284624657         dot_prod_unit (vec3.c:110 @ 6170) [148]
-----------------------------------------------
                0.00    0.00      11/174796191     handle_movement_per_frame (main.c:41 @ 3190) [598]
                0.00    0.00      16/174796191     handle_movement_per_frame (main.c:48 @ 30c8) [597]
                0.00    0.00    2628/174796191     matrix_point_at (init_matrix.c:194 @ a433) [586]
                0.06    0.00 174793536/174796191     draw_mesh (draw.c:378 @ 5b41) [10]
[201]    0.0    0.06    0.00 174796191         cross_product (vec3.c:99 @ 60f0) [201]
-----------------------------------------------
                0.06    0.00 106022955/106022955     rasterize (draw.c:300 @ 56cd) [215]
[202]    0.0    0.06    0.00 106022955         call_clipping_xy (clipping_xy.c:250 @ cb30) [202]
-----------------------------------------------
                0.04    0.00 108791005/108791005     rasterize (draw.c:258 @ 545b) [194]
[252]    0.0    0.04    0.00 108791005         projection_matrix (init_matrix.c:57 @ 9fe0) [252]
-----------------------------------------------
                                                 <spontaneous>
[253]    0.0    0.04    0.00                 advanceBits (lodepng.c:568 @ 1554b) [253]
-----------------------------------------------
                                                 <spontaneous>
[281]    0.0    0.04    0.00                 peekBits (lodepng.c:562 @ 15523) [281]
-----------------------------------------------
                                                 <spontaneous>
[315]    0.0    0.03    0.00                 readBits (lodepng.c:574 @ 15589) [315]
-----------------------------------------------
                0.00    0.00       1/175324135     reset_camera (utils1.c:27 @ 790e) [604]
                0.00    0.00       1/175324135     reset_camera (utils1.c:30 @ 792d) [607]
                0.00    0.00      11/175324135     handle_movement_per_frame (main.c:42 @ 31ed) [600]
                0.00    0.00      16/175324135     handle_movement_per_frame (main.c:49 @ 311d) [599]
                0.00    0.00    1314/175324135     cursor_movement_per_frame (main.c:18 @ 2eda) [595]
                0.00    0.00    2628/175324135     init_light (draw.c:145 @ 524f) [591]
                0.00    0.00    2628/175324135     init_light (draw.c:150 @ 5a20) [592]
                0.00    0.00    2628/175324135     matrix_point_at (init_matrix.c:186 @ a349) [593]
                0.00    0.00    2628/175324135     matrix_point_at (init_matrix.c:191 @ a42b) [594]
                0.00    0.00  518744/175324135     line_zplane_intersection (clipping_z.c:61 @ be0a) [578]
                0.02    0.00 174793536/175324135     draw_mesh (draw.c:378 @ 5c32) [146]
[335]    0.0    0.02    0.00 175324135         unit_vec3 (vec3.c:18 @ 5ed0) [335]
-----------------------------------------------
                0.02    0.00 12106101/12106101     rasterize (draw.c:321 @ 5708) [314]
[336]    0.0    0.02    0.00 12106101         fill_triangle_texture (fill_triangle.c:163 @ ac60) [336]
-----------------------------------------------
                                                 <spontaneous>
[413]    0.0    0.01    0.00                 lodepng_memset (lodepng.c:127 @ 14966) [413]
-----------------------------------------------
                0.01    0.00 25510117/25510117     reading (get_next_line.c:34 @ f6dd) [498]
[420]    0.0    0.01    0.00 25510117         append_buffer (get_next_line_utils.c:105 @ 10280) [420]
-----------------------------------------------
                                                 <spontaneous>
[448]    0.0    0.01    0.00                 ensureBits25 (lodepng.c:524 @ 15169) [448]
-----------------------------------------------
                                                 <spontaneous>
[471]    0.0    0.01    0.00                 huffmanDecodeSymbol (lodepng.c:1073 @ 160ee) [471]
-----------------------------------------------
                                                 <spontaneous>
[545]    0.0    0.01    0.00                 lodepng_memcpy (lodepng.c:121 @ 1491a) [545]
-----------------------------------------------
                                                 <spontaneous>
[557]    0.0    0.01    0.00                 reverseBits (lodepng.c:581 @ 155c7) [557]
-----------------------------------------------
                0.00    0.00   25875/12131976     fill_triangle_color (fill_triangle2.c:72 @ b63f) [1944]
                0.00    0.00 12106101/12131976     fill_triangle_texture (fill_triangle.c:189 @ acb0) [2079]
[608]    0.0    0.00    0.00 12131976         sort_vertexes_for_y (fill_triangle.c:17 @ ab50) [608]
-----------------------------------------------
                0.00    0.00      48/9587604     fill_3_doubles (obj_parser.c:402 @ 9731) [1777]
                0.00    0.00      48/9587604     fill_3_doubles (obj_parser.c:402 @ 985d) [1788]
                0.00    0.00     168/9587604     fill_3_doubles (obj_parser.c:409 @ 9770) [1784]
                0.00    0.00     168/9587604     fill_3_doubles (obj_parser.c:409 @ 9890) [1795]
                0.00    0.00  266188/9587604     parse_face_vertex (obj_parser.c:189 @ 8bf0) [7199]
                0.00    0.00  266188/9587604     parse_face_normals (obj_parser.c:213 @ 8d00) [7181]
                0.00    0.00  383539/9587604     str_to_double (obj_parser.c:106 @ 87b8) [8065]
                0.00    0.00  767140/9587604     str_to_double (obj_parser.c:101 @ 8780) [8057]
                0.00    0.00 7904117/9587604     ft_atoi (ft_atoi.c:39 @ efa9) [2308]
[609]    0.0    0.00    0.00 9587604         ft_isdigit (ft_isdigit.c:14 @ ea00) [609]
-----------------------------------------------
                0.00    0.00       1/3198971     parse_mtl (obj_parser.c:432 @ 94b3) [7221]
                0.00    0.00       2/3198971     load_obj_file (obj_parser.c:552 @ 9c52) [5100]
                0.00    0.00       2/3198971     load_obj_file (obj_parser.c:552 @ 9c6b) [5102]
                0.00    0.00       2/3198971     load_obj_file (obj_parser.c:554 @ 9c78) [5104]
                0.00    0.00       2/3198971     load_obj_file (obj_parser.c:554 @ 9c9c) [5108]
                0.00    0.00       3/3198971     add_menu_widget (menu_public.c:61 @ e15c) [872]
                0.00    0.00       8/3198971     ft_strjoin (ft_strjoin.c:23 @ f07e) [2577]
                0.00    0.00      22/3198971     triangulation (obj_parser.c:241 @ 847e) [8160]
                0.00    0.00  743101/3198971     get_str_count (ft_split.c:36 @ f54e) [3271]
                0.00    0.00 2455828/3198971     append_next_sub (ft_split.c:53 @ f5dd) [957]
[610]    0.0    0.00    0.00 3198971         ft_calloc (ft_calloc.c:16 @ efe0) [610]
-----------------------------------------------
                0.00    0.00  383539/2839367     str_to_double (obj_parser.c:109 @ 880d) [8073]
                0.00    0.00 2455828/2839367     append_next_sub (ft_split.c:46 @ f5a0) [952]
[611]    0.0    0.00    0.00 2839367         ft_strchr (ft_strchr.c:16 @ edf0) [611]
-----------------------------------------------
                0.00    0.00       4/1569210     obj_parser_parse_mtl_libs (obj_parser.c:510 @ 9a83) [6993]
                0.00    0.00       8/1569210     parse_mtl (obj_parser.c:451 @ 956c) [7234]
                0.00    0.00       8/1569210     parse_mtl (obj_parser.c:462 @ 966a) [7245]
                0.00    0.00       8/1569210     parse_mtl (obj_parser.c:466 @ 96fd) [7249]
                0.00    0.00       8/1569210     parse_mtl (obj_parser.c:468 @ 9831) [7267]
                0.00    0.00       8/1569210     ft_strjoin (ft_strjoin.c:16 @ f040) [658]
                0.00    0.00       8/1569210     ft_strjoin (ft_strjoin.c:22 @ f06c) [2574]
                0.00    0.00       9/1569210     obj_parser_handle_faces (obj_parser.c:312 @ 8e86) [6940]
                0.00    0.00      11/1569210     parse_mtl (obj_parser.c:445 @ 9543) [7230]
                0.00    0.00      19/1569210     ft_strlcpy (ft_strlcpy.c:16 @ eda0) [2625]
                0.00    0.00      25/1569210     ft_strtrim (ft_strtrim.c:32 @ f2db) [2686]
                0.00    0.00      26/1569210     parse_mtl (obj_parser.c:469 @ 98a8) [7268]
                0.00    0.00      33/1569210     parse_mtl (obj_parser.c:471 @ 996c) [7270]
                0.00    0.00      34/1569210     parse_mtl (obj_parser.c:467 @ 9810) [7266]
                0.00    0.00      42/1569210     parse_mtl (obj_parser.c:465 @ 96d8) [7248]
                0.00    0.00      58/1569210     parse_mtl (obj_parser.c:461 @ 9648) [7244]
                0.00    0.00      58/1569210     parse_mtl (obj_parser.c:463 @ 9690) [7246]
                0.00    0.00      74/1569210     parse_mtl (obj_parser.c:459 @ 9600) [7242]
                0.00    0.00      81/1569210     parse_mtl (obj_parser.c:455 @ 95a3) [7239]
                0.00    0.00      82/1569210     parse_mtl (obj_parser.c:457 @ 95ca) [7240]
                0.00    0.00      85/1569210     mtl_len (obj_parser.c:380 @ 9373) [6776]
                0.00    0.00  115566/1569210     obj_parser_count (obj_parser.c:77 @ 86b0) [6843]
                0.00    0.00  115567/1569210     obj_parser_count (obj_parser.c:75 @ 8680) [6841]
                0.00    0.00  144215/1569210     str_to_double (obj_parser.c:110 @ 881c) [8074]
                0.00    0.00  210748/1569210     obj_parser_handle_faces (obj_parser.c:308 @ 8e5a) [6938]
                0.00    0.00  239324/1569210     str_to_double (obj_parser.c:112 @ 885f) [8080]
                0.00    0.00  743101/1569210     append_next_sub (ft_split.c:48 @ f650) [965]
[612]    0.0    0.00    0.00 1569210         ft_strlen (ft_strlen.c:16 @ ea20) [612]
-----------------------------------------------
                0.00    0.00  265768/1564810     parse_face_vertex (obj_parser.c:197 @ 8c4f) [7212]
                0.00    0.00  265768/1564810     parse_face_normals (obj_parser.c:215 @ 8d1f) [7184]
                0.00    0.00  266188/1564810     parse_face_vertex (obj_parser.c:190 @ 8c0f) [7203]
                0.00    0.00  383539/1564810     str_to_double (obj_parser.c:108 @ 87eb) [8070]
                0.00    0.00  383547/1564810     str_to_double (obj_parser.c:99 @ 8770) [8055]
[613]    0.0    0.00    0.00 1564810         ft_atoi (ft_atoi.c:23 @ ef40) [613]
-----------------------------------------------
                0.00    0.00       3/1456644     obj_parser_parse_mtl_libs (obj_parser.c:510 @ 9a83) [6993]
                0.00    0.00       9/1456644     obj_parser_handle_faces (obj_parser.c:317 @ 8f58) [6944]
                0.00    0.00      11/1456644     parse_mtl (obj_parser.c:445 @ 9543) [7230]
                0.00    0.00      26/1456644     parse_mtl (obj_parser.c:469 @ 98a8) [7268]
                0.00    0.00      26/1456644     parse_mtl (obj_parser.c:471 @ 996c) [7270]
                0.00    0.00      34/1456644     parse_mtl (obj_parser.c:467 @ 9810) [7266]
                0.00    0.00      42/1456644     parse_mtl (obj_parser.c:465 @ 96d8) [7248]
                0.00    0.00      50/1456644     parse_mtl (obj_parser.c:463 @ 9690) [7246]
                0.00    0.00      58/1456644     parse_mtl (obj_parser.c:461 @ 9648) [7244]
                0.00    0.00      66/1456644     parse_mtl (obj_parser.c:459 @ 9600) [7242]
                0.00    0.00      74/1456644     parse_mtl (obj_parser.c:457 @ 95ca) [7240]
                0.00    0.00      81/1456644     parse_mtl (obj_parser.c:455 @ 95a3) [7239]
                0.00    0.00      85/1456644     mtl_len (obj_parser.c:380 @ 9373) [6776]
                0.00    0.00  115566/1456644     obj_parser_count (obj_parser.c:77 @ 86b0) [6843]
                0.00    0.00  115567/1456644     obj_parser_count (obj_parser.c:75 @ 8680) [6841]
                0.00    0.00  115567/1456644     obj_parser_fill_vertexes (obj_parser.c:162 @ 8a98) [6905]
                0.00    0.00  133198/1456644     obj_parser_count (obj_parser.c:73 @ 8649) [6835]
                0.00    0.00  133198/1456644     obj_parser_fill_vertexes (obj_parser.c:152 @ 89da) [6884]
                0.00    0.00  210739/1456644     obj_parser_handle_faces (obj_parser.c:317 @ 8e28) [6935]
                0.00    0.00  210748/1456644     obj_parser_count (obj_parser.c:71 @ 8638) [6834]
                0.00    0.00  210748/1456644     obj_parser_fill_vertexes (obj_parser.c:142 @ 89bd) [6881]
                0.00    0.00  210748/1456644     obj_parser_handle_faces (obj_parser.c:310 @ 8e63) [6939]
[614]    0.0    0.00    0.00 1456644         ft_strncmp (ft_strncmp.c:16 @ eea0) [614]
-----------------------------------------------
                0.00    0.00     420/743101      parse_face_normals (obj_parser.c:217 @ 8d80) [7191]
                0.00    0.00   17631/743101      obj_parser_fill_vertexes (obj_parser.c:158 @ 8a7b) [6902]
                0.00    0.00   48962/743101      obj_parser_fill_vertexes (obj_parser.c:170 @ 8b30) [6920]
                0.00    0.00   66582/743101      obj_parser_handle_faces (obj_parser.c:337 @ 9091) [6959]
                0.00    0.00   77550/743101      obj_parser_fill_vertexes (obj_parser.c:147 @ 8989) [6875]
                0.00    0.00  265768/743101      parse_face_normals (obj_parser.c:223 @ 8d69) [7189]
                0.00    0.00  266188/743101      parse_face_vertex (obj_parser.c:200 @ 8c6b) [7213]
[615]    0.0    0.00    0.00  743101         ft_free_2darr (ft_free_2darr.c:16 @ fca0) [615]
-----------------------------------------------
                0.00    0.00   17631/743101      obj_parser_fill_vertexes (obj_parser.c:154 @ 89f7) [6887]
                0.00    0.00   48962/743101      obj_parser_fill_vertexes (obj_parser.c:162 @ 8a98) [6905]
                0.00    0.00   66582/743101      obj_parser_handle_faces (obj_parser.c:320 @ 90c0) [6960]
                0.00    0.00   77550/743101      obj_parser_fill_vertexes (obj_parser.c:145 @ 8930) [6864]
                0.00    0.00  266188/743101      parse_face_vertex (obj_parser.c:190 @ 8bff) [7201]
                0.00    0.00  266188/743101      parse_face_normals (obj_parser.c:214 @ 8d0f) [7183]
[616]    0.0    0.00    0.00  743101         ft_split (ft_split.c:66 @ f4e0) [616]
-----------------------------------------------
                0.00    0.00  632434/632434      shrink_out (get_next_line.c:53 @ f8e0) [7854]
[617]    0.0    0.00    0.00  632434         cleanup (get_next_line_utils.c:16 @ fdf0) [617]
-----------------------------------------------
                0.00    0.00  632434/632434      get_next_line (get_next_line.c:75 @ f7f5) [3233]
[618]    0.0    0.00    0.00  632434         get_current_file (get_next_line_utils.c:38 @ fe70) [618]
-----------------------------------------------
                0.00    0.00       1/632434      mtl_len (obj_parser.c:376 @ 933d) [6772]
                0.00    0.00       1/632434      parse_mtl (obj_parser.c:439 @ 94ef) [7224]
                0.00    0.00       1/632434      obj_parser_parse_mtl_libs (obj_parser.c:517 @ 9adf) [6998]
                0.00    0.00       2/632434      obj_parser_count (obj_parser.c:61 @ 85da) [6826]
                0.00    0.00       2/632434      obj_parser_count (obj_parser.c:83 @ 8670) [6838]
                0.00    0.00       2/632434      obj_parser_fill_vertexes (obj_parser.c:130 @ 88e1) [6855]
                0.00    0.00       2/632434      obj_parser_fill_vertexes (obj_parser.c:176 @ 8b40) [6922]
                0.00    0.00       2/632434      obj_parser_handle_faces (obj_parser.c:343 @ 9120) [6970]
                0.00    0.00       2/632434      obj_parser_handle_faces (obj_parser.c:300 @ 9256) [6977]
                0.00    0.00       2/632434      obj_parser_parse_mtl_libs (obj_parser.c:508 @ 9a3e) [6988]
                0.00    0.00       2/632434      obj_parser_parse_mtl_libs (obj_parser.c:513 @ 9a78) [6992]
                0.00    0.00       3/632434      parse_mtl (obj_parser.c:448 @ 9538) [7229]
                0.00    0.00       9/632434      mtl_len (obj_parser.c:388 @ 939d) [6779]
                0.00    0.00      77/632434      mtl_len (obj_parser.c:383 @ 9368) [6775]
                0.00    0.00      82/632434      parse_mtl (obj_parser.c:474 @ 9598) [7238]
                0.00    0.00  210748/632434      obj_parser_count (obj_parser.c:79 @ 861b) [6831]
                0.00    0.00  210748/632434      obj_parser_fill_vertexes (obj_parser.c:173 @ 899c) [6878]
                0.00    0.00  210748/632434      obj_parser_handle_faces (obj_parser.c:341 @ 8e4e) [6937]
[619]    0.0    0.00    0.00  632434         get_next_line (get_next_line.c:69 @ f7e0) [619]
-----------------------------------------------
                0.00    0.00  632434/632434      shrink_out (get_next_line.c:50 @ f81a) [7843]
[620]    0.0    0.00    0.00  632434         reading (get_next_line.c:16 @ f690) [620]
-----------------------------------------------
                0.00    0.00  632419/632419      shrink_out (get_next_line.c:63 @ f858) [7851]
[621]    0.0    0.00    0.00  632419         my_str_cpy (get_next_line_utils.c:64 @ ff20) [621]
-----------------------------------------------
                0.00    0.00    1314/522686      cursor_movement_per_frame (main.c:18 @ 2e73) [1409]
                0.00    0.00    2628/522686      draw_mesh (draw.c:347 @ 59a0) [1644]
                0.00    0.00  518744/522686      line_zplane_intersection (clipping_z.c:70 @ c030) [3952]
[622]    0.0    0.00    0.00  522686         v3_add (vec3.c:115 @ 61a0) [622]
-----------------------------------------------
                0.00    0.00    2628/521372      matrix_point_at (init_matrix.c:188 @ a351) [585]
                0.00    0.00  518744/521372      line_zplane_intersection (clipping_z.c:68 @ bfc0) [3951]
[623]    0.0    0.00    0.00  521372         v3_scale (vec3.c:182 @ 6400) [623]
-----------------------------------------------
                0.00    0.00  116991/518744      clipping_z_near (clipping_z.c:187 @ c646) [1200]
                0.00    0.00  116991/518744      clipping_z_near (clipping_z.c:188 @ c6b1) [1203]
                0.00    0.00  142381/518744      clipping_z_near (clipping_z.c:164 @ c84a) [1232]
                0.00    0.00  142381/518744      clipping_z_near (clipping_z.c:167 @ c8ff) [1240]
[624]    0.0    0.00    0.00  518744         line_zplane_intersection (clipping_z.c:39 @ bd10) [624]
-----------------------------------------------
                0.00    0.00       8/383547      parse_mtl (obj_parser.c:458 @ 95e4) [7241]
                0.00    0.00       8/383547      parse_mtl (obj_parser.c:460 @ 9622) [7243]
                0.00    0.00       8/383547      parse_mtl (obj_parser.c:462 @ 966a) [7245]
                0.00    0.00       8/383547      parse_mtl (obj_parser.c:464 @ 96b2) [7247]
                0.00    0.00      24/383547      fill_3_doubles (obj_parser.c:399 @ 9719) [1775]
                0.00    0.00      24/383547      fill_3_doubles (obj_parser.c:401 @ 9850) [1787]
                0.00    0.00   17631/383547      obj_parser_fill_vertexes (obj_parser.c:155 @ 8a1d) [6892]
                0.00    0.00   17631/383547      obj_parser_fill_vertexes (obj_parser.c:156 @ 8a35) [6895]
                0.00    0.00   17631/383547      obj_parser_fill_vertexes (obj_parser.c:157 @ 8a55) [6898]
                0.00    0.00   48962/383547      obj_parser_fill_vertexes (obj_parser.c:165 @ 8abf) [6907]
                0.00    0.00   48962/383547      obj_parser_fill_vertexes (obj_parser.c:166 @ 8af0) [6912]
                0.00    0.00   77550/383547      obj_parser_fill_vertexes (obj_parser.c:144 @ 893f) [6865]
                0.00    0.00   77550/383547      obj_parser_fill_vertexes (obj_parser.c:145 @ 894e) [6868]
                0.00    0.00   77550/383547      obj_parser_fill_vertexes (obj_parser.c:147 @ 896c) [6872]
[625]    0.0    0.00    0.00  383547         str_to_double (obj_parser.c:88 @ 8740) [625]
-----------------------------------------------
                0.00    0.00  144215/383539      str_to_double (obj_parser.c:110 @ 881c) [8074]
                0.00    0.00  239324/383539      str_to_double (obj_parser.c:112 @ 885f) [8080]
[626]    0.0    0.00    0.00  383539         ft_powint (ft_powint.c:16 @ f910) [626]
-----------------------------------------------
                0.00    0.00       2/266190      load_obj_file (obj_parser.c:573 @ 9cfd) [5117]
                0.00    0.00  266188/266190      obj_parser_handle_faces (obj_parser.c:334 @ 905c) [6955]
[627]    0.0    0.00    0.00  266190         parse_face_normals (obj_parser.c:207 @ 8cd0) [627]
-----------------------------------------------
                0.00    0.00  266188/266188      obj_parser_handle_faces (obj_parser.c:333 @ 9003) [6952]
[628]    0.0    0.00    0.00  266188         parse_face_vertex (obj_parser.c:182 @ 8bb0) [628]
-----------------------------------------------
                0.00    0.00       1/133171      free_menu (menu_public.c:31 @ e01d) [2282]
                0.00    0.00       1/133171      init_menu (menu_public.c:50 @ e0a7) [3684]
                0.00    0.00       1/133171      init_main (init.c:48 @ e4df) [3665]
                0.00    0.00       2/133171      load_obj_file (obj_parser.c:545 @ 9bee) [5092]
                0.00    0.00       2/133171      init_basic_data_mesh (init.c:130 @ e837) [3509]
                0.00    0.00   66582/133171      obj_parser_handle_faces (obj_parser.c:327 @ 8fb7) [6949]
                0.00    0.00   66582/133171      obj_parser_handle_faces (obj_parser.c:330 @ 8fc4) [6950]
[629]    0.0    0.00    0.00  133171         ft_bzero (ft_bzero.c:16 @ eae0) [629]
-----------------------------------------------
                0.00    0.00   66582/66582       triangulation (obj_parser.c:235 @ 90a6) [8169]
[630]    0.0    0.00    0.00   66582         ft_put_pixel_fin_index (utils1.c:161 @ 82b0) [630]
-----------------------------------------------
                0.00    0.00   25875/25875       rasterize (draw.c:304 @ 583d) [7383]
[631]    0.0    0.00    0.00   25875         fill_triangle_color (fill_triangle2.c:69 @ b610) [631]
-----------------------------------------------
                0.00    0.00    2628/10512       fill_model_matrix (draw.c:192 @ 506c) [1849]
                0.00    0.00    2628/10512       fill_model_matrix (draw.c:198 @ 507e) [1851]
                0.00    0.00    2628/10512       fill_model_matrix (draw.c:198 @ 508a) [1853]
                0.00    0.00    2628/10512       fill_model_matrix (draw.c:201 @ 5098) [1854]
[632]    0.0    0.00    0.00   10512         mat4x4_mult_mat4x4 (matrix_mult.c:27 @ a620) [632]
-----------------------------------------------
                0.00    0.00    2628/2628        ft_hook (main.c:154 @ 3570) [2360]
[633]    0.0    0.00    0.00    2628         draw_mesh (draw.c:336 @ 5900) [633]
-----------------------------------------------
                0.00    0.00    2628/2628        draw_mesh (draw.c:345 @ 5960) [1643]
[634]    0.0    0.00    0.00    2628         fill_model_matrix (draw.c:175 @ 4f80) [634]
-----------------------------------------------
                0.00    0.00    2628/2628        draw_mesh (draw.c:355 @ 59d3) [1646]
[635]    0.0    0.00    0.00    2628         init_day_light (draw.c:207 @ 50f0) [635]
-----------------------------------------------
                0.00    0.00    2628/2628        draw_mesh (draw.c:350 @ 59ba) [1645]
[636]    0.0    0.00    0.00    2628         matrix_look_at (init_matrix.c:219 @ a550) [636]
-----------------------------------------------
                0.00    0.00    2628/2628        draw_mesh (draw.c:347 @ 59a0) [1644]
[637]    0.0    0.00    0.00    2628         matrix_point_at (init_matrix.c:179 @ a2a0) [637]
-----------------------------------------------
                0.00    0.00    2628/2628        fill_model_matrix (draw.c:187 @ 501a) [1844]
[638]    0.0    0.00    0.00    2628         rot_matx_4x4 (init_matrix.c:117 @ a0e0) [638]
-----------------------------------------------
                0.00    0.00    2628/2628        fill_model_matrix (draw.c:188 @ 502a) [1845]
[639]    0.0    0.00    0.00    2628         rot_maty_4x4 (init_matrix.c:137 @ a170) [639]
-----------------------------------------------
                0.00    0.00    2628/2628        fill_model_matrix (draw.c:189 @ 5048) [1846]
[640]    0.0    0.00    0.00    2628         rot_matz_4x4 (init_matrix.c:157 @ a220) [640]
-----------------------------------------------
                0.00    0.00    2628/2628        fill_model_matrix (draw.c:186 @ 4fec) [1843]
[641]    0.0    0.00    0.00    2628         scale_matrix (init_matrix.c:37 @ 9f50) [641]
-----------------------------------------------
                0.00    0.00    2628/2628        fill_model_matrix (draw.c:192 @ 4fe0) [1841]
[642]    0.0    0.00    0.00    2628         translation_matrix (init_matrix.c:77 @ a030) [642]
-----------------------------------------------
                0.00    0.00    1357/1357        mlx_exec_loop_hooks (mlx_loop.c:25 @ 1283d) [6179]
[643]    0.0    0.00    0.00    1357         display_fps_hook (fps.c:170 @ 4410) [643]
-----------------------------------------------
                0.00    0.00    1357/1357        mlx_exec_loop_hooks (mlx_loop.c:25 @ 1283d) [6179]
[644]    0.0    0.00    0.00    1357         ft_hook (main.c:139 @ 32a0) [644]
-----------------------------------------------
                0.00    0.00    1357/1357        ft_hook (main.c:139 @ 32c0) [2353]
[645]    0.0    0.00    0.00    1357         menu_handler (menu_public.c:36 @ e040) [645]
-----------------------------------------------
                0.00    0.00    1314/1314        cursor_movement_per_frame (main.c:18 @ 2e73) [1409]
[646]    0.0    0.00    0.00    1314         get_direction (vec3.c:337 @ 67a0) [646]
-----------------------------------------------
                0.00    0.00    1314/1314        ft_hook (main.c:163 @ 32d5) [2356]
[647]    0.0    0.00    0.00    1314         handle_movement_per_frame (main.c:27 @ 2e00) [647]
-----------------------------------------------
                0.00    0.00    1245/1245        mlx_cursor_cb (mlx_mouse.c:38 @ 12d5e) [6096]
[648]    0.0    0.00    0.00    1245         cursor_hook (key_handlers.c:152 @ d920) [648]
-----------------------------------------------
                0.00    0.00     445/445         display_fps (fps.c:163 @ 42c4) [1530]
[649]    0.0    0.00    0.00     445         display_digit (fps.c:84 @ 3f80) [649]
-----------------------------------------------
                0.00    0.00     434/434         display_fps_hook (fps.c:182 @ 446a) [1566]
[650]    0.0    0.00    0.00     434         display_fps (fps.c:136 @ 4220) [650]
-----------------------------------------------
                0.00    0.00     120/120         mlx_key_callback (mlx_keys.c:28 @ 126d8) [6398]
[651]    0.0    0.00    0.00     120         key_hook (key_handlers.c:113 @ d670) [651]
-----------------------------------------------
                0.00    0.00      77/77          handle_movement_per_frame (main.c:64 @ 307e) [3383]
[652]    0.0    0.00    0.00      77         add_vec3 (vec3.c:213 @ 64d0) [652]
-----------------------------------------------
                0.00    0.00      42/42          menu_handler (menu_public.c:40 @ e080) [5973]
[653]    0.0    0.00    0.00      42         handle_open_menu (menu.c:103 @ dce0) [653]
-----------------------------------------------
                0.00    0.00      39/39          get_mtl (obj_parser.c:49 @ 8ee0) [3227]
[654]    0.0    0.00    0.00      39         ft_strcmp (ft_strncmp.c:34 @ eef0) [654]
-----------------------------------------------
                0.00    0.00      39/39          get_mtl (obj_parser.c:47 @ 8f07) [3228]
[655]    0.0    0.00    0.00      39         is_buffer_all_zeros (ft_realloc_copy_until_zeroed.c:16 @ fb90) [655]
-----------------------------------------------
                0.00    0.00       1/25          obj_parser_parse_mtl_libs (obj_parser.c:517 @ 9aa2) [6994]
